rank,feature,mean_abs_shap,pct_of_total,cumulative_pct,group,keep
187,sil_cot_z_score_zscore,0.00000000,0.0000,100.0000,sil_macro,False
188,sil_social_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
189,sil_real_yield_10y_zscore,0.00000000,0.0000,100.0000,sil_macro,False
190,sil_fear_greed_value_zscore,0.00000000,0.0000,100.0000,sil_macro,False
191,sil_gold_bullish_yield_zscore,0.00000000,0.0000,100.0000,sil_macro,False
192,sil_fear_greed_gold_bias_zscore,0.00000000,0.0000,100.0000,sil_macro,False
193,sil_alpha_bullish_ratio_zscore,0.00000000,0.0000,100.0000,sil_macro,False
194,sil_breakeven_inflation_zscore,0.00000000,0.0000,100.0000,sil_macro,False
195,bb_squeeze_duration_zscore,0.00000000,0.0000,100.0000,volatility,False
196,4h_bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
197,4h_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
198,bb_squeeze_zscore,0.00000000,0.0000,100.0000,volatility,False
199,1d_choch_signal_zscore,0.00000000,0.0000,100.0000,structure,False
